Sno,freq_neg,freq_pos,overall
254,275.7158738440141,395.30875605044696,1
255,285.0240781944155,285.5925153682416,1
256,228.16417780444434,226.5427477432625,0
257,732.6605473541132,608.0714299436186,0
258,913.5982679620862,1463.2022997301012,1
259,183.61831365688633,146.43820962419227,0
260,341.3578011141224,303.57172227544703,0
261,195.26428334538707,143.61369356493734,0
262,401.1935125593357,231.69897318320722,0
263,258.3397521832313,214.64587928779372,0
264,428.49666311083683,291.02796769277575,0
265,405.59749309653506,320.8279907142823,0
266,232.04584914439278,233.9809121303874,0
267,247.63169128316898,198.09825047765986,0
268,171.41090943665517,191.12354653102292,1
269,860.855550252566,930.03801466338,1
270,191.5333832416858,226.16627107895846,1
271,132.52814907179643,103.35941743216894,0
272,523.117930580255,472.1053911740724,0
273,502.29581698171177,333.8327316917596,0
274,180.05921655920127,198.9864418442448,1
275,131.84000172254918,161.20170575894343,1
276,203.50738063608406,245.39695349618526,1
277,338.30989145940964,224.6837960790384,0
278,138.99005284898695,155.3617125417312,1
279,322.8751028892643,218.75809833495202,0
280,415.45170549545713,315.98417214675413,0
281,373.59916682940354,351.187010724447,0
282,216.19284129611285,197.66228324364747,0
283,179.3389665045565,199.17315423946224,1
284,388.5225416591748,522.7483452708127,1
285,180.75053665155608,164.31569166952414,1
286,285.65718173092836,399.1592985990849,1
287,398.3968268207957,388.87641015480307,0
288,473.96758865453904,479.94160643550924,1
289,381.30999005369705,452.1767566536126,1
290,662.3126839803654,916.852484983716,1
291,47.50149971735801,65.43367039755465,1
292,288.264917500835,289.1723970065251,1
293,247.7932237605046,245.54145102949371,1
294,620.4695610652419,684.3447885858703,1
295,290.9001592085592,160.71919502057222,0
296,111.40406612830778,278.3308618575875,1
297,249.7636391642207,158.83092203420213,0
298,130.51861402281725,177.9980954661632,1
299,169.67552826541123,175.36413034939545,0
300,296.8633787130412,234.26508956084024,0
301,464.1652089311995,553.8414906169405,1
302,168.5477395658839,126.9475996723506,0
303,244.35073374027357,219.6127927230245,0
304,294.5440233739968,554.1807008175467,1
305,927.1146719006209,782.4333185741995,0
306,61.261368600805746,57.38123706485565,1
307,265.365540648251,299.0679318408275,1
308,178.94148650801375,138.574404126403,0
309,296.0384954019975,527.3274108960542,1
310,355.2811635014188,381.1326413072296,0
311,111.34006063727789,135.36969923017892,0
312,539.1043285605996,421.8118246210027,0
313,56.76296732083962,86.55874972019161,1
314,312.2211931097504,216.02980833258093,0
315,165.680346530485,198.75912337226475,1
316,140.792365242712,161.98043361605272,1
317,125.36772730884874,134.32725000112353,1
318,152.68918244913792,162.06376065677316,1
319,458.31828050131,437.6218672646614,0
320,154.31076660222953,113.76676275062917,0
321,155.092271043834,121.14783789443712,0
322,196.3871475373337,111.27633291378606,0
323,166.09243905640875,202.7476274521338,1
324,897.1704155895663,1155.2857560928717,1
325,311.32570584818734,220.6396383117718,0
326,120.4036690895229,119.87716322962673,1
327,191.0876249910669,127.72143954134819,0
328,107.69378546702848,165.4002823047622,1
329,163.0332996725096,161.28489985637677,1
330,211.01923519244662,137.00356335817258,0
331,287.2939652836775,140.19817331434606,0
332,294.4581645791597,397.53179995293715,1
333,117.593968494066,146.22865513957908,1
334,35.61370559155901,60.781364993680754,1
335,244.53198665738913,200.85923158754605,0
336,194.82391281775713,165.2240479032031,1
337,488.7789552523203,546.9974752738595,1
338,882.6797841298096,989.6185371766165,1
339,675.7034540779667,748.918819025286,1
340,580.0977375924782,684.7403534949649,1
341,220.9151550459834,133.65555933744034,0
342,197.7774834027831,163.25169234817523,0
343,260.865209923475,200.5069944307438,1
344,181.9688086633795,114.27601523152131,0
345,118.12176996355203,118.4785930273025,1
346,594.9025952073824,608.6716856903286,1
347,90.91290174149746,81.88883186098373,1
348,456.2258153879457,484.40624510490085,1
349,207.53151805355105,161.32495642361386,0
350,308.73394129184584,273.4732209659546,0
351,610.2931028530671,461.2710422992523,0
352,313.95361016740475,246.398082654145,0
353,684.1245542137951,484.96083371408434,0
354,616.4839456383992,676.6896289422317,1
355,151.2548324691201,211.1507651027205,1
356,332.5819336642891,345.15798840280087,1
357,241.87782203033296,172.040218330164,0
358,339.33177069352035,266.2037114483265,0
359,256.5849960747767,234.84689302306012,1
360,214.9750769346615,140.1070710079588,0
361,492.9520381035498,428.70777310277566,0
362,410.07650486236065,469.8001388491492,0
363,307.7572429963713,357.13080929360376,1
364,173.8042824346241,190.6699641687336,1
365,220.36112950600435,207.3422910934002,1
366,56.46824006717938,62.07193025943235,1
367,279.233528587491,335.2708164976947,1
368,276.37937410961916,275.57431430781264,1
369,591.8746246956337,414.5825807216976,0
370,317.819843296815,196.92044408546383,0
371,673.6339269138599,683.8374079618623,1
372,390.1311724564855,233.26973040419108,0
373,503.4004110761936,378.41259662933237,0
374,97.1726491846811,123.50056897007192,0
375,288.72118312489783,224.10516420435323,0
376,326.8914247722849,462.2953549224345,1
377,226.24165475668858,159.23124551160424,0
378,230.75014172952532,267.915827927273,1
379,1330.8641709267076,1192.5606259252504,0
380,663.7973549010653,1126.8308267966631,1
381,93.69985918757804,101.96888885837886,1
382,497.898854713739,377.7713607031473,0
383,248.81464821646452,283.6819389034141,0
384,521.0432730213815,564.3776178924813,1
385,1105.1209206214214,1131.3496738105257,1
386,290.4810152577718,272.03834668718736,1
387,805.5196452360397,651.5689859781114,0
388,244.25956205295833,322.96263230625135,1
389,255.2829444761389,205.2868726170948,1
390,224.27689255090158,171.74423686470584,0
391,258.17975246352114,273.24487022832784,1
392,202.4983446450052,181.90951894414607,1
393,301.06438172192367,185.2081017911786,0
394,776.7331464464476,788.3583698184311,0
395,325.9805490802128,206.71582332075042,0
396,858.7548912831979,602.0738366140121,0
397,178.46610389199276,156.18927166293722,0
398,630.2351018328827,702.6118014246093,1
399,163.13537677053532,198.91062189238653,1
400,216.32825528545928,163.71583098474193,0
401,1120.6700560590655,823.3299591549953,0
402,404.7971542602651,255.28128479008765,0
403,265.5866780650607,229.02762933104103,0
404,376.0998683326205,301.7766167153329,0
405,450.42315051736244,446.595055202233,1
406,175.55628096176662,180.9409823747174,0
407,507.62076792234666,609.737631613736,1
408,793.2035680694573,862.1280138880334,1
409,195.94879944593617,157.59232471218294,0
410,728.9790053397909,653.3216195140127,1
411,279.444754046263,472.6963414197224,1
412,138.40133599863327,116.06934365345664,0
413,207.63814089372298,243.8735175339092,1
414,200.28938348247868,120.7592416368764,0
415,445.70454547977806,424.24283541985886,0
416,116.3109215643761,164.07722678704235,1
417,391.79433038050917,320.31588915267787,0
418,557.2816781796538,425.7530318272865,0
419,277.22145662070847,211.10543242285047,0
420,196.16137661967002,199.91984573817598,1
421,238.04973876909028,244.2052946897898,1
422,371.12790679944857,399.5744122195536,1
423,543.5906297273075,361.54520367723296,0
424,160.8945553788193,155.52734463238866,0
425,757.9106735270178,846.9313781447606,1
426,552.387079679441,497.6339765343174,1
427,868.5209950570883,757.3589529078412,0
428,639.4760026324485,512.5892583463158,0
429,459.3726092187258,397.68396935135627,0
430,198.57611591085572,157.8032700815024,0
431,222.94573733914115,158.59640350984722,0
432,639.0561644900521,632.1943335341848,0
433,169.32767460099393,119.01244178117746,0
434,401.2880321473132,476.7482211664056,1
435,355.97032784035144,291.13774135452974,0
436,54.76447884350816,90.52184172210671,0
437,465.3663824313017,303.46849194633904,0
438,408.0959830860624,309.60294413944285,0
439,154.18604310732385,199.96476741862278,1
440,520.2332883659745,401.7917137224826,0
441,279.2916099610451,228.24750378751668,0
442,377.93105515721896,294.2856552156898,0
443,218.1139501725527,127.57677751291943,0
444,756.2143135210848,705.7360602521219,0
445,181.75725470890058,176.8237914335038,1
446,200.33267701731006,144.57634054112003,0
447,110.04236878072778,75.8320223908747,0
448,217.46299161576505,153.6081575715211,1
449,196.17524386425978,146.2218752927925,0
450,270.0834896020918,485.5684162024451,1
451,238.27814889121166,152.8192034256141,0
452,237.0584619982625,217.68253356853896,1
453,655.4196033681492,1005.0268443486275,1
454,679.8170047657773,590.4069013756972,0
455,1198.1439478674097,1885.4522621460903,1
456,69.01805296593061,60.72344937617391,0
457,176.38987008164182,123.40263798955138,0
458,298.485041794592,252.45568095841537,0
459,653.017363431057,730.6045238088167,0
460,25.65905393139652,40.444831784854635,1
461,167.54424233197156,153.24356307035717,1
462,160.1867399513319,192.55800499503496,1
463,284.8609725903634,339.8589516350893,1
464,141.52808745762897,158.64902172378396,1
465,147.85573126296978,160.75695399335925,1
466,211.63536985395737,165.02080448561614,0
467,377.200715909751,253.3627752629175,0
468,134.51373188804982,177.4108924157719,1
469,96.55050695101278,119.28521469622075,1
470,107.77793992563706,72.60460752097774,0
471,198.30907586383893,200.7187807218197,1
472,372.5298373635502,327.5629767936063,0
473,273.3860788544177,190.35221275541286,0
474,402.1873764979365,298.87386773824284,0
475,720.7631585700318,601.711692786926,0
476,440.27599799017867,284.6329343908326,0
477,107.05394584080321,156.55162444094293,1
478,680.9372378987188,510.7098381227476,0
479,78.97335056817845,81.01657974986843,0
480,418.10506526463064,455.56772972003836,1
481,300.13539517997754,327.820215363335,1
482,236.9331453733105,258.43966659932613,1
483,259.3908414228239,236.0382232759909,0
484,152.4576845959941,175.74928615487994,1
485,83.52407232251115,92.25610004517206,1
486,478.1864803192246,519.792613369104,1
487,121.58339293295148,46.515197593739664,0
488,331.91049061505043,416.6731147197071,1
489,120.23775075971686,86.43139408296724,0
490,1320.9049651909227,1065.7870841131808,0
491,86.6283734401806,161.80908235088407,1
492,108.6446040650259,119.54798182967367,1
493,368.0936153215475,234.12168633769173,0
494,116.44541751247507,125.58055038618404,1
495,156.31405275816985,164.7374104454939,1
496,514.3511934876431,357.4071207882225,0
497,58.61980011399326,116.26661765134847,1
498,245.68415127121722,134.2582881286602,0
499,306.3571872148123,461.51124452173207,1
500,215.81607404765134,201.07630742736592,0
501,134.28414414465684,219.39235344994685,1
502,564.8312790391226,392.8994509272329,0
503,202.36425759555232,185.39003478956712,1
504,230.0177178857046,146.26083337708596,0
505,261.63120445515716,229.5917482420813,0
506,323.53645779922067,201.82649292696533,0
507,152.48189199255137,102.78747561420595,0
508,394.8997056298258,310.88367220059564,0
509,244.62079445625025,158.5852163647344,0
510,132.67328737819358,125.52786451777837,1
511,196.68836330889948,248.18272153342593,1
512,203.82414256977478,196.90910755854262,1
513,220.64671793567166,222.17075141664543,1
514,151.40603312951245,166.14947610089888,1
515,173.5878219337869,168.60873044237286,1
516,412.62423130432484,481.4073902255948,1
517,142.3670535315667,186.7003877638262,1
518,246.631467261523,250.90984565521103,1
519,82.1800243025853,92.73502911041804,1
520,452.9438690192682,448.65826791079803,1
521,160.85079445884062,181.18011908799917,1
522,502.1272589300579,554.5656215507603,1
523,643.120804777759,547.9249579868463,0
524,383.80881781322694,307.5959106381035,0
525,207.0453344375685,147.94951988009848,0
526,181.73262788681308,154.2755909739524,0
527,163.4756988605629,100.15590384474916,0
528,110.000381647089,148.09055435101834,1
529,1022.036711473644,626.1576776075749,0
530,247.60668060717393,307.96015294700857,1
531,250.32195180427104,214.22220988170088,1
532,172.3568988179577,187.22070872711703,1
533,130.35168479876899,139.43953412670282,1
534,230.53620636305925,277.1551602791846,1
535,406.46418909400967,432.4162696474361,1
536,273.20028164217894,170.08728824440337,0
537,757.5495232088512,752.2434106914928,1
538,151.0709874836173,98.78267480313923,0
539,233.6502871387828,169.13484937703763,0
540,316.0121200512278,274.0302312213212,0
541,153.68871639900203,130.93964354076596,0
542,426.53273536780273,301.2175883899427,0
543,246.04599611193825,215.63540454776003,0
544,171.8747743022482,199.74947116251167,1
545,836.7422881360974,777.2616331854169,1
546,251.13635091675724,270.58029484360867,1
547,110.27486689410232,75.93132698880846,0
548,446.6745129678792,249.39318594368555,0
549,188.19727701701305,219.13703664584068,1
550,126.10886335948307,120.71682048362864,1
551,232.670529619673,217.86932921322366,0
552,598.7776197229998,545.4981774043747,0
553,438.08776041446197,686.2758575303923,1
554,883.3539550589422,531.932808468018,0
555,405.1354545887208,299.4216132119246,0
556,37.71357538079872,68.323870471775,1
557,454.2023139912112,295.54149519243845,0
558,172.2386941306837,133.89999309525183,0
559,68.71496810003396,90.20767008853869,1
560,266.0348294360961,235.44061969758073,1
561,130.2822121094501,72.57519146161273,0
562,165.57753135567955,226.10587270811192,1
563,113.14131170153186,211.0465677725786,1
564,228.5342516118867,233.2647124550622,0
565,215.6033355422435,242.71481363469522,1
566,151.83023662393265,209.90907532872478,1
567,628.2348284404642,508.33099372563345,0
568,984.7997635874511,1039.9217337508614,1
569,164.50266645037033,198.01665564845524,1
570,270.4435450486356,346.5826509381372,1
571,251.95172732180674,199.31818990499622,0
572,39.790949791368696,50.842521042389784,1
573,188.89507426561525,240.3848340447782,1
574,108.4458152129611,70.88370699105494,0
575,209.25027078033685,250.55611487571525,1
576,220.02060408259914,223.82860455705986,1
577,431.59575512904655,387.0178092457367,0
578,266.6971219669425,122.29505951989717,0
579,297.7821435623854,364.8834047180509,1
580,254.1087021130067,338.0472250686271,1
581,190.005373153431,225.75907775537917,1
582,209.41090531007717,206.69585852923592,0
583,275.21022565458634,278.2698915023488,1
584,198.7717773105515,239.76097069861075,1
585,279.1932664755929,411.2607469791893,1
586,203.4846868751347,163.05714474342645,0
587,282.06765282231333,293.1521384716001,1
588,129.28861459796335,115.38757538654139,0
589,156.81355858524515,181.0837923458961,1
590,530.1068947395878,411.47835657035904,0
591,195.8737550006082,175.37862379134484,0
592,189.25409267947254,193.1193222668046,1
593,413.3165231691399,359.62272440773273,0
594,68.01390334152208,85.17292499404289,1
595,229.53952458586528,231.27053837329393,1
596,183.59640008703894,168.18372634166641,1
597,197.82458617804096,232.9328033284539,1
598,230.86128936706834,310.67136438205233,1
599,154.26298774901795,164.01934187564407,1
600,230.45462917854894,262.1715479750215,0
601,386.65346902774866,491.3911661382023,1
602,293.5116225903113,201.48256806681098,0
603,324.8548385253183,224.0803182543177,0
604,187.5039081216005,183.54351348901272,1
605,447.1352303372555,533.1996203056575,1
606,526.0159356720768,576.3652280776566,1
607,809.725380017451,484.11577916399574,0
608,473.1954985521266,599.7033400770474,1
609,45.12382152973694,43.476090495096656,0
610,242.23708242457613,146.14523044227852,0
611,69.73612943055716,112.51074577060992,1
612,398.85810872700256,572.3364577469016,1
613,821.6022878859844,439.6956512725302,0
614,284.25684402124153,192.97746617435095,0
615,154.3236120540773,109.77659370596032,0
616,742.9606380353779,1044.74935189772,1
617,791.6962625221779,694.2262916856504,0
618,228.1477064049975,266.22748484708234,1
619,169.41941788232555,237.502730473025,1
620,137.30028670692897,75.40852850406004,0
621,186.46263555982836,192.70505180784394,1
622,186.14517372724723,156.8221865329018,0
623,412.5483069842137,441.0308722467856,1
624,173.0854877966574,144.08731307436568,1
625,562.2807853501185,493.1464874065125,0
626,423.41506312496085,345.989285767854,0
627,219.41033549457111,235.77431816058868,1
628,834.6308842605439,887.351209313348,1
629,133.4108877605634,181.38869883164742,1
630,308.83243780245556,311.1876119689236,1
631,217.1718474913382,266.5382236742862,1
632,140.83613898159803,89.51168103056526,0
633,1046.8272908945564,780.7688274753153,0
634,308.25289099820355,382.4540890625059,1
635,305.23662550445755,262.167389795358,0
636,72.95663185800554,81.93360904660773,1
637,496.7123992023679,413.14088796244675,0
638,726.3403327829553,572.8163249616275,1
639,564.4602927307908,446.95420815610885,0
640,215.8624584480366,201.45824216520703,1
641,130.73245374515272,182.5704896947192,1
642,174.24054819984013,168.445118729373,1
643,317.8969254486204,351.26969935221126,1
644,287.4147164335617,353.726245001688,1
645,399.2131315993223,364.49596308840336,0
646,223.38841498207836,129.58000220245444,0
647,249.35636469401717,309.4716242106797,1
648,1727.558712118464,1688.1767424695358,1
649,265.66311431477726,152.25443886832028,0
650,150.77823866086823,101.51843163384056,0
651,336.13350754609394,519.2012556593673,1
652,1006.5749338865223,1131.4885192674474,1
653,147.23005389875354,149.2814497395926,1
654,142.8532086548954,193.47606396414974,1
655,231.03976596582154,152.91470330030515,0
656,224.01960553347237,170.71984134140018,0
657,243.47358265770043,273.8606254667911,1
658,448.4415540058502,346.99619031354626,0
659,210.56403983340823,245.64554685149676,1
660,520.4019486124278,659.2604696850473,1
661,238.8939840910992,225.42494738854793,1
662,168.38443455289655,138.8151209321599,0
663,364.9885561300871,309.0295719260756,0
664,218.4635408283251,169.32170748457594,0
665,553.447801543554,699.420215490155,1
666,186.6408780581802,142.73746154422247,0
667,135.81799631622403,92.11022837587021,0
668,682.7745441132947,1502.1194451380431,1
669,494.71061490799735,390.7740193531467,0
670,324.47591584596097,191.58287943159647,0
671,314.7036207935483,440.30719275311634,1
672,251.251395990278,179.75505433748197,0
673,466.02364455006165,594.0849165755886,1
674,846.6339427482551,551.0202958517904,0
675,212.85980506490833,175.58751304723086,0
676,325.7161306126295,237.42141238984775,0
677,179.39175751039738,264.9413202678796,1
678,202.79259027067155,233.62749331653174,1
679,58.88001901235391,108.32177876756327,1
680,388.51428240327084,425.54810482808887,1
681,289.7184742146596,255.3504029684969,1
682,42.361496836899754,57.88760437045984,1
683,93.07087698467706,75.57322691877067,0
684,180.19344448506502,147.73364939024444,0
685,145.9969842888656,164.19923068945684,1
686,58.241402720210786,60.84513522654513,0
687,521.9032249276248,396.21924480776056,0
688,280.05397643902495,247.50439146430153,0
689,166.40289429013657,179.1037001258167,1
690,327.04831601227215,219.1563170957697,0
691,195.10662274740906,172.0283752651389,1
692,259.91202907965436,182.73027577010956,0
693,260.41139594427426,250.51400382876884,1
694,143.49025312202454,127.30658079338066,0
695,289.8797067133744,232.85996525464958,0
696,123.27747811066803,158.28428644914078,0
697,1000.4988446568716,840.8111756770355,1
698,395.4138088348575,310.48265884963007,0
699,26.214388238382256,124.58114358167849,1
